0.0,0.5644897959183675
1.0,1.6096108843537413
2.0,1.6823635129198455
3.0,1.4950425391383184
4.0,1.1888933432618245
5.0,1.1131995247491315
6.0,1.0411630954031168
7.0,0.9217366852366019
8.0,0.9596796946872977
9.0,0.9012934060419434
10.0,0.8978252776721132
11.0,0.9473884202099316
12.0,0.9341106106301631
13.0,0.8577044922131027
14.0,0.7719575600858868
15.0,0.6401249116003881
16.0,0.6695380487524627
17.0,0.6570232657561554
18.0,0.7342934733478484
19.0,0.6378293528286247
20.0,0.6096223031018464
21.0,0.6363687254556193
22.0,0.5650892101274403
23.0,0.6311867358708573
24.0,0.6538360833372531
25.0,0.5880175026931881
26.0,0.5559413221988942
27.0,0.5452834612248291
28.0,0.5329102887915576
29.0,0.5125510935234995
30.0,0.4996222595609465
31.0,0.4702032904730613
32.0,0.45728799510604834
33.0,0.434871995522667
34.0,0.3933749188096454
35.0,0.4156866861941791
36.0,0.38608216733095396
37.0,0.3886470928228535
38.0,0.3709504487481816
39.0,0.3589730050961408
40.0,0.3674359482503173
41.0,0.366452121552771
42.0,0.3619706694273535
43.0,0.3663608318278619
44.0,0.37828571265396244
45.0,0.3740482801616957
46.0,0.37319486943937175
47.0,0.3590092361442286
48.0,0.356679984470253
49.0,0.349557787267709
50.0,0.34285322697004755
51.0,0.3428534465130439
52.0,0.34285364994631196
53.0,0.342853838720809
54.0,0.3428540141334524
55.0,0.3428541773458665
56.0,0.34285432940056787
57.0,0.3428544712349714
58.0,0.3428546036935496
59.0,0.3428547275384071
60.0,0.34285484345850376
61.0,0.3428549520777158
62.0,0.3428550539618969
63.0,0.34285514962507807
64.0,0.34285523953492136
65.0,0.34285532411752717
66.0,0.3428554037616803
67.0,0.3428554788226079
68.0,0.3428555496253107
69.0,0.34285561646752116
70.0,0.34285567962233654
71.0,0.3428557393405639
72.0,0.3428557958528145
73.0,0.34285584937137575
74.0,0.34285590009188766
75.0,0.3428559481948462
76.0,0.3428559938469538
77.0,0.34285603720233315
78.0,0.3428560784036208
79.0,0.3428561175829545
80.0,0.3428561548628629
81.0,0.34285619035707143
82.0,0.34285622417123135
83.0,0.34285625640358075
84.0,0.34285628714554434
85.0,0.34285631648227843
86.0,0.3428563444931668
87.0,0.34285637125227164
88.0,0.34285639682874586
89.0,0.3428564212872084
90.0,0.34285644468808657
91.0,0.34285646708793066
92.0,0.34285648853970113
93.0,0.3428565090930309
94.0,0.34285652879446776
95.0,0.33878504742643833
96.0,0.3383617571627326
97.0,0.33844052874863767
98.0,0.3385681562073877
99.0,0.3306366333814075
100.0,0.32991062999620635
101.0,0.33016417145959637
102.0,0.3275692427880627
103.0,0.3156597347954312
104.0,0.30899641473512934
105.0,0.2967781175196588
106.0,0.29045373134821406
107.0,0.2847504247465036
108.0,0.27591654842944396
109.0,0.2708052201207345
110.0,0.2599196521346523
111.0,0.25619502077777473
112.0,0.24787757490620302
113.0,0.24489812509846415
114.0,0.23504142699134253
115.0,0.23272367951476855
116.0,0.22531964915206887
117.0,0.22322022592012308
118.0,0.21989442260766584
119.0,0.21672366394488848
120.0,0.20772648388780943
121.0,0.19839556467856412
122.0,0.1972394994376626
123.0,0.19484611003539554
124.0,0.1868422078548057
125.0,0.18467937891021932
126.0,0.17887806674369075
127.0,0.17260842945308819
128.0,0.17277651576653275
129.0,0.17381038551710862
130.0,0.1675383517959451
131.0,0.16665379016445844
132.0,0.16032845808731144
133.0,0.15422275178443676
134.0,0.15412357983451502
135.0,0.15502133755920697
136.0,0.15062925789937806
137.0,0.15268092119366589
138.0,0.14810908666005912
139.0,0.1421338164415918
140.0,0.14236368190949236
141.0,0.14316647570984803
142.0,0.13805314152063747
143.0,0.13646732538831258
144.0,0.13057435109581034
145.0,0.1273603324290121
146.0,0.12663021426292276
147.0,0.12309701545289384
148.0,0.12148536877450648
149.0,0.11991627264941064
150.0,0.1171483403628735
151.0,0.11651591988918765
152.0,0.11153741114054537
153.0,0.11091734142694062
154.0,0.11063159107036881
155.0,0.10671556321818008
156.0,0.10569224382538431
157.0,0.1016288279747563
158.0,0.10046582662489624
159.0,0.09776206362723544
160.0,0.09723373520509476
161.0,0.09595858982136278
162.0,0.09513534804054953
163.0,0.09241771161802663
164.0,0.09164687813867929
165.0,0.08796041091976847
166.0,0.08698574337703018
167.0,0.08533791710774231
168.0,0.0840546725238193
169.0,0.0823066337100888
170.0,0.08113651785343312
171.0,0.07999337816459146
172.0,0.07731996863042402
173.0,0.07749832794002025
174.0,0.07451720883069556
175.0,0.07504024497947956
176.0,0.07328888281222917
177.0,0.07295735293817275
178.0,0.07198510307375874
179.0,0.07049830002276161
180.0,0.07016878024867355
181.0,0.07000699470069993
182.0,0.06727713314820058
183.0,0.06771761012582102
184.0,0.06688532884561642
185.0,0.06673308534213564
186.0,0.06463358872315662
187.0,0.06394278878313552
188.0,0.06145072326924695
189.0,0.06059873038103685
190.0,0.06021002982807095
191.0,0.05853987810486015
192.0,0.05756957372145762
193.0,0.057323874316007634
194.0,0.05585855521275766
195.0,0.05481370179508391
196.0,0.054925675518407505
197.0,0.053795342243319784
198.0,0.053171659682895334
199.0,0.05256035772522509
200.0,0.051477690386156676
201.0,0.050946248262567856
202.0,0.05042520093805659
203.0,0.0490756572859865
204.0,0.04835778870737146
205.0,0.04797226144749199
206.0,0.04685314927762059
207.0,0.04663293841178302
208.0,0.046598479402940256
209.0,0.046031748386667085
210.0,0.04547568509929304
211.0,0.0449300397152607
212.0,0.0447960278336609
213.0,0.04350817210804321
214.0,0.042789936890704636
215.0,0.04237825386468944
216.0,0.04197410727047028
217.0,0.04084517158756572
218.0,0.04102226289576176
219.0,0.03955888492274756
220.0,0.03898461908615585
221.0,0.038840559087692725
222.0,0.03840603242331323
223.0,0.037979213453405665
224.0,0.03719773135392477
225.0,0.03714838419093506
226.0,0.03709990086281748
227.0,0.036387873631380574
228.0,0.03609610646713777
229.0,0.035809380576881614
230.0,0.034365111619518766
231.0,0.034110505365393146
232.0,0.03270456776054681
233.0,0.032562459516323534
234.0,0.03260373231264042
235.0,0.03218604786031465
236.0,0.03177536852034414
237.0,0.031754839761923094
238.0,0.03096913235776799
239.0,0.030631161977862715
240.0,0.03048192931053336
241.0,0.030335148077803492
242.0,0.029475622969281443
243.0,0.02891962342496087
244.0,0.028616631777735563
245.0,0.028318536914843557
246.0,0.02802524031064579
247.0,0.027315404233467826
248.0,0.02759333706674955
249.0,0.027983862341973503
250.0,0.026754442921405466
251.0,0.02663242503686693
252.0,0.02681988043177808
253.0,0.027004401132582928
254.0,0.026007963949867662
255.0,0.025336148261757525
256.0,0.025387868758616615
257.0,0.024501188295728064
258.0,0.023628122761565992
259.0,0.02323130881839243
260.0,0.0232616944946508
261.0,0.022887726787812906
262.0,0.022735561416667733
263.0,0.022767893228604914
264.0,0.02279973976436544
265.0,0.02298413061589803
266.0,0.0224529560282805
267.0,0.0221674407291284
268.0,0.022275845133998363
269.0,0.022382652434206757
270.0,0.02153115834749126
271.0,0.020692117451558703
272.0,0.02083035781125929
273.0,0.020069801554742524
274.0,0.01932024782977964
275.0,0.019299373408315935
276.0,0.019278798796576298
277.0,0.01843499276734094
278.0,0.018366448792915102
279.0,0.01829887879262688
280.0,0.01823226552815944
281.0,0.017891186526748707
282.0,0.017693490958009768
283.0,0.017498565183206596
284.0,0.017306360864321732
285.0,0.017116830672120203
286.0,0.016929928261673513
287.0,0.0164281243966817
288.0,0.01646457090522978
289.0,0.016500517293865435
290.0,0.015786594334274484
291.0,0.015345630732511271
292.0,0.015518170973010427
293.0,0.01599495413699238
294.0,0.01646530519640304
295.0,0.016217711474134772
296.0,0.016186543778471844
297.0,0.016513454231692166
298.0,0.01683601316177913
299.0,0.015932281452917144
300.0,0.01569950531872941
301.0,0.015790915974414378
302.0,0.0158811258414565
303.0,0.01515819923597687
304.0,0.014968278764988725
305.0,0.01495873577528156
306.0,0.014949316518820732
307.0,0.014748730081202437
308.0,0.014859982975203563
309.0,0.014969807269875384
310.0,0.014870646564797613
311.0,0.014772751059980719
312.0,0.014955005934205404
313.0,0.014730120231809092
314.0,0.014508076668943375
315.0,0.014288830487841103
316.0,0.014188445153823932
317.0,0.014089316592458026
318.0,0.013698185971867198
319.0,0.01331192164354074
320.0,0.012930448161635135
321.0,0.013116771746162303
322.0,0.012969370849064165
323.0,0.012409401954522658
324.0,0.012253408118647438
325.0,0.01238964788145603
326.0,0.012524228722268686
327.0,0.012019137523600563
328.0,0.011520159345096023
329.0,0.011463038809212782
330.0,0.011406605433762755
331.0,0.010748902720437672
332.0,0.010656152498983756
333.0,0.010923902141086156
334.0,0.011188469041371149
335.0,0.010656348041938867
336.0,0.010130514996180739
337.0,0.010296593316151733
338.0,0.010576424099877224
339.0,0.009501551767033845
340.0,0.008899465951124376
341.0,0.009298390396632354
342.0,0.010015457975825754
343.0,0.00987570362213573
344.0,0.009935945766311833
345.0,0.01035046437741581
346.0,0.010834831951023534
347.0,0.010961570210481586
348.0,0.011086862106333615
349.0,0.011210728212616098
350.0,0.011333188753171602
351.0,0.011454263608583292
352.0,0.011689435653833093
353.0,0.011921961613280897
354.0,0.011518835345596407
355.0,0.011314218298176705
356.0,0.011395622092515224
357.0,0.011476120146676002
358.0,0.010731162126833628
359.0,0.010185281817427715
360.0,0.0101400277014016
361.0,0.010095271565026475
